"Player_Id","Player_Id_Str","Player","Position","Short_Name","Team_Id","Team","Salary","Season"
"6446","cory-joseph","Cory Joseph","PG","SAC","sacramento-kings","Sacramento Kings","12600000",2020
"2489663","kelly-olynyk","Kelly Olynyk","F","MIA","miami-heat","Miami Heat","12598243",2020
"6616","miles-plumlee","Miles Plumlee","C","MEM","memphis-grizzlies","Memphis Grizzlies","12500000",2020
"6459","nikola-mirotic","Nikola Mirotic","F","MIL","milwaukee-bucks","Milwaukee Bucks","12500000",2020
"2982334","t.j.-warren","T.J. Warren","SF","IND","indiana-pacers","Indiana Pacers","12500000",2020
"3983","tyreke-evans","Tyreke Evans","G","IND","indiana-pacers","Indiana Pacers","12400000",2020
"4066636","markelle-fultz","Markelle Fultz","PG","ORL","orlando-magic","Orlando Magic","12288697",2020
"2990962","taurean-prince","Taurean Prince","PF","BKN","brooklyn-nets","Brooklyn Nets","12250000",2020
"2528353","tony-snell","Tony Snell","SG","ATL","atlanta-hawks","Atlanta Hawks","12178571",2020
"2490620","robert-covington","Robert Covington","PF","POR","portland-trail-blazers","Portland Trail Blazers","12138345",2020
"2581018","kentavious-caldwell-pope","Kentavious Caldwell-Pope","SG","LAL","los-angeles-lakers","Los Angeles Lakers","12073020",2020
"2580365","larry-nance-jr.","Larry Nance Jr.","PF","CLE","cleveland-cavaliers","Cleveland Cavaliers","11709091",2020
"1017","zach-randolph","Zach Randolph","F","DAL","dallas-mavericks","Dallas Mavericks","11692308",2020
"2528426","jordan-clarkson","Jordan Clarkson","PG","UTAH","utah-jazz","Utah Jazz","11500000",2020
"2580782","spencer-dinwiddie","Spencer Dinwiddie","PG","BKN","brooklyn-nets","Brooklyn Nets","11454048",2020
"3155526","dillon-brooks","Dillon Brooks","SG","MEM","memphis-grizzlies","Memphis Grizzlies","11400000",2020
"3414","omer-asik","Omer Asik","C","CHI","chicago-bulls","Chicago Bulls","11286516",2020
"2531367","dwight-powell","Dwight Powell","C","DAL","dallas-mavericks","Dallas Mavericks","11080125",2020
"4066421","lonzo-ball","Lonzo Ball","PG","NO","new-orleans-pelicans","New Orleans Pelicans","11003782",2020
"2595516","norman-powell","Norman Powell","SG","TOR","toronto-raptors","Toronto Raptors","10865952",2020
"2581190","josh-richardson","Josh Richardson","SG","DAL","dallas-mavericks","Dallas Mavericks","10865952",2020
"2968436","joe-ingles","Joe Ingles","SF","UTAH","utah-jazz","Utah Jazz","10863637",2020
"6603","jeremy-lamb","Jeremy Lamb","SG","IND","indiana-pacers","Indiana Pacers","10500000",2020
"3442","deandre-jordan","DeAndre Jordan","C","BKN","brooklyn-nets","Brooklyn Nets","10375678",2020
"4395628","zion-williamson","Zion Williamson","SF","NO","new-orleans-pelicans","New Orleans Pelicans","10245480",2020
"2581177","rodney-hood","Rodney Hood","SG","POR","portland-trail-blazers","Portland Trail Blazers","10047450",2020
"3973","darren-collison","Darren Collison","G","IND","indiana-pacers","Indiana Pacers","10000000",2020
"6621","tomas-satoransky","Tomas Satoransky","SG","CHI","chicago-bulls","Chicago Bulls","10000000",2020
"4065648","jayson-tatum","Jayson Tatum","PF","BOS","boston-celtics","Boston Celtics","9897120",2020
"4594268","anthony-edwards","Anthony Edwards","SG","MIN","minnesota-timberwolves","Minnesota Timberwolves","9757440",2020
"4248","al-farouq-aminu","Al-Farouq Aminu","PF","ORL","orlando-magic","Orlando Magic","9720900",2020
"3102528","dante-exum","Dante Exum","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","9600000",2020
"3438","george-hill","George Hill","PG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","9590602",2020
"4066436","de'anthony-melton","De'Anthony Melton","SG","MEM","memphis-grizzlies","Memphis Grizzlies","9571712",2020
"4278129","deandre-ayton","Deandre Ayton","C","PHX","phoenix-suns","Phoenix Suns","9562920",2020
"2993874","kyle-anderson","Kyle Anderson","F","MEM","memphis-grizzlies","Memphis Grizzlies","9505100",2020
"6605","meyers-leonard","Meyers Leonard","F","MIA","miami-heat","Miami Heat","9400000",2020
"4257","derrick-favors","Derrick Favors","C","UTAH","utah-jazz","Utah Jazz","9258000",2020
"3936099","derrick-jones-jr.","Derrick Jones Jr.","SF","POR","portland-trail-blazers","Portland Trail Blazers","9258000",2020
"6581","jae-crowder","Jae Crowder","SF","PHX","phoenix-suns","Phoenix Suns","9258000",2020
"2991055","montrezl-harrell","Montrezl Harrell","PF","LAL","los-angeles-lakers","Los Angeles Lakers","9258000",2020
"3439","serge-ibaka","Serge Ibaka","PF","LAC","la-clippers","LA Clippers","9258000",2020
"6474","tristan-thompson","Tristan Thompson","C","BOS","boston-celtics","Boston Celtics","9258000",2020
"3032978","dario-saric","Dario Saric","PF","PHX","phoenix-suns","Phoenix Suns","9250000",2020
"4279888","ja-morant","Ja Morant","PG","MEM","memphis-grizzlies","Memphis Grizzlies","9166800",2020
"3064447","delon-wright","Delon Wright","PG","DET","detroit-pistons","Detroit Pistons","9000000",2020
"4277848","marvin-bagley-iii","Marvin Bagley III","PF","SAC","sacramento-kings","Sacramento Kings","8963640",2020
"3893016","cedi-osman","Cedi Osman","SF","CLE","cleveland-cavaliers","Cleveland Cavaliers","8840580",2020
"3135046","tyus-jones","Tyus Jones","PG","MEM","memphis-grizzlies","Memphis Grizzlies","8817143",2020
"4432808","james-wiseman","James Wiseman","C","GS","golden-state-warriors","Golden State Warriors","8730240",2020
"2583632","royce-o'neale","Royce O'Neale","SF","UTAH","utah-jazz","Utah Jazz","8500000",2020
"3934723","thomas-bryant","Thomas Bryant","C","WSH","washington-wizards","Washington Wizards","8333333",2020
"2778","c.j.-miles","C.J. Miles","SG","WSH","washington-wizards","Washington Wizards","8333333",2020
"2960236","maxi-kleber","Maxi Kleber","PF","DAL","dallas-mavericks","Dallas Mavericks","8325000",2020
"4395625","rj-barrett","RJ Barrett","SG","NY","new-york-knicks","New York Knicks","8231760",2020
"3134908","jakob-poeltl","Jakob Poeltl","C","SA","san-antonio-spurs","San Antonio Spurs","8101852",2020
"4066259","de'aaron-fox","De'Aaron Fox","PG","SAC","sacramento-kings","Sacramento Kings","8099627",2020
"3945274","luka-doncic","Luka Doncic","PG","DAL","dallas-mavericks","Dallas Mavericks","8049360",2020
"2799","lou-williams","Lou Williams","SG","LAC","la-clippers","LA Clippers","8000000",2020
"2488653","mason-plumlee","Mason Plumlee","C","DET","detroit-pistons","Detroit Pistons","8000000",2020
"3033","p.j.-tucker","P.J. Tucker","PF","HOU","houston-rockets","Houston Rockets","7969537",2020
"4432816","lamelo-ball","LaMelo Ball","PG","CHA","charlotte-hornets","Charlotte Hornets","7839960",2020
"2326307","seth-curry","Seth Curry","SG","PHI","philadelphia-76ers","Philadelphia 76ers","7834449",2020
"3456","derrick-rose","Derrick Rose","PG","DET","detroit-pistons","Detroit Pistons","7682927",2020
"3113587","cristiano-felicio","Cristiano Felicio","PF","CHI","chicago-bulls","Chicago Bulls","7529020",2020
"3026","rajon-rondo","Rajon Rondo","PG","ATL","atlanta-hawks","Atlanta Hawks","7500000",2020
"3413","darrell-arthur","Darrell Arthur","F","PHX","phoenix-suns","Phoenix Suns","7464912",2020
"4065732","de'andre-hunter","De'Andre Hunter","SF","ATL","atlanta-hawks","Atlanta Hawks","7422000",2020
"4065654","jonathan-isaac","Jonathan Isaac","PF","ORL","orlando-magic","Orlando Magic","7362566",2020
"2528588","doug-mcdermott","Doug McDermott","SF","IND","indiana-pacers","Indiana Pacers","7333333",2020
"3447","robin-lopez","Robin Lopez","C","WSH","washington-wizards","Washington Wizards","7300000",2020
"4277961","jaren-jackson-jr.","Jaren Jackson Jr.","PF","MEM","memphis-grizzlies","Memphis Grizzlies","7257360",2020
"2327577","jamychal-green","JaMychal Green","F","DEN","denver-nuggets","Denver Nuggets","7199760",2020
"4269","nemanja-bjelica","Nemanja Bjelica","PF","SAC","sacramento-kings","Sacramento Kings","7150000",2020
"4431687","patrick-williams","Patrick Williams","SF","CHI","chicago-bulls","Chicago Bulls","7068360",2020
"2968439","aron-baynes","Aron Baynes","C","TOR","toronto-raptors","Toronto Raptors","7000000",2020
"6610","darius-miller","Darius Miller","SF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","7000000",2020
"4017837","ivica-zubac","Ivica Zubac","C","LAC","la-clippers","LA Clippers","7000000",2020
"3948153","chris-boucher","Chris Boucher","PF","TOR","toronto-raptors","Toronto Raptors","6750000",2020
"4066336","lauri-markkanen","Lauri Markkanen","F","CHI","chicago-bulls","Chicago Bulls","6731508",2020
"4396907","darius-garland","Darius Garland","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","6720720",2020
"3415","d.j.-augustin","D.J. Augustin","PG","MIL","milwaukee-bucks","Milwaukee Bucks","6666667",2020
"4277905","trae-young","Trae Young","PG","ATL","atlanta-hawks","Atlanta Hawks","6571800",2020
"3056600","jabari-parker","Jabari Parker","PF","SAC","sacramento-kings","Sacramento Kings","6500000",2020
"4017839","juancho-hernangomez","Juancho Hernangomez","PF","MIN","minnesota-timberwolves","Minnesota Timberwolves","6493000",2020
"4432822","isaac-okoro","Isaac Okoro","SG","CLE","cleveland-cavaliers","Cleveland Cavaliers","6400920",2020
"4192","milos-teodosic","Milos Teodosic","G","LAC","la-clippers","LA Clippers","6300000",2020
"4230547","frank-ntilikina","Frank Ntilikina","PG","NY","new-york-knicks","New York Knicks","6176578",2020
"4247","wesley-johnson","Wesley Johnson","F","WSH","washington-wizards","Washington Wizards","6134520",2020
"4277928","jarrett-culver","Jarrett Culver","SG","MIN","minnesota-timberwolves","Minnesota Timberwolves","6104280",2020
"4305","ish-smith","Ish Smith","PG","WSH","washington-wizards","Washington Wizards","6000000",2020
"6429","alec-burks","Alec Burks","SG","NY","new-york-knicks","New York Knicks","6000000",2020
"4277919","mo-bamba","Mo Bamba","C","ORL","orlando-magic","Orlando Magic","5969040",2020
"4431680","onyeka-okongwu","Onyeka Okongwu","PF","ATL","atlanta-hawks","Atlanta Hawks","5813640",2020
"2284101","justin-holiday","Justin Holiday","SG","IND","indiana-pacers","Indiana Pacers","5720000",2020
"2579466","jonathon-simmons","Jonathon Simmons","G","WSH","washington-wizards","Washington Wizards","5700000",2020
"4065697","dennis-smith-jr.","Dennis Smith Jr.","PG","NY","new-york-knicks","New York Knicks","5686677",2020
"4240","avery-bradley","Avery Bradley","PG","MIA","miami-heat","Miami Heat","5635000",2020
"4395651","coby-white","Coby White","PG","CHI","chicago-bulls","Chicago Bulls","5572680",2020
"3136196","trey-lyles","Trey Lyles","PF","SA","san-antonio-spurs","San Antonio Spurs","5500000",2020
"2995702","alex-abrines","Alex Abrines","G","OKC","oklahoma-city-thunder","Oklahoma City Thunder","5455236",2020
"3232","jason-smith","Jason Smith","F","NO","new-orleans-pelicans","New Orleans Pelicans","5450000",2020
"4277847","wendell-carter-jr.","Wendell Carter Jr.","C","CHI","chicago-bulls","Chicago Bulls","5448840",2020
"4066650","zach-collins","Zach Collins","PF","POR","portland-trail-blazers","Portland Trail Blazers","5406255",2020
"4066262","malik-monk","Malik Monk","SG","CHA","charlotte-hornets","Charlotte Hornets","5345687",2020
"4683024","killian-hayes","Killian Hayes","PG","DET","detroit-pistons","Detroit Pistons","5307120",2020
"3410","alexis-ajinca","Alexis Ajinca","C","LAC","la-clippers","LA Clippers","5285394",2020
"3913174","luke-kennard","Luke Kennard","SG","LAC","la-clippers","LA Clippers","5273826",2020
"3908809","donovan-mitchell","Donovan Mitchell","SG","UTAH","utah-jazz","Utah Jazz","5195501",2020
"2488826","rodney-mcgruder","Rodney McGruder","SG","DET","detroit-pistons","Detroit Pistons","5192307",2020
"4066261","bam-adebayo","Bam Adebayo","C","MIA","miami-heat","Miami Heat","5115492",2020
"4397077","jaxson-hayes","Jaxson Hayes","C","NO","new-orleans-pelicans","New Orleans Pelicans","5105160",2020
"3138156","justin-jackson","Justin Jackson","SF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","5029650",2020
"2993370","richaun-holmes","Richaun Holmes","PF","SAC","sacramento-kings","Sacramento Kings","5005350",2020
"6447","enes-kanter","Enes Kanter","C","POR","portland-trail-blazers","Portland Trail Blazers","5005350",2020
"6622","mike-scott","Mike Scott","PF","PHI","philadelphia-76ers","Philadelphia 76ers","5005350",2020
"4259","ed-davis","Ed Davis","F","MIN","minnesota-timberwolves","Minnesota Timberwolves","5005350",2020
"2991280","nerlens-noel","Nerlens Noel","C","NY","new-york-knicks","New York Knicks","5000000",2020
"2583639","elfrid-payton","Elfrid Payton","PG","NY","new-york-knicks","New York Knicks","5000000",2020
"609","dirk-nowitzki","Dirk Nowitzki","F","DAL","dallas-mavericks","Dallas Mavericks","5000000",2020
"2451037","daniel-theis","Daniel Theis","C","BOS","boston-celtics","Boston Celtics","5000000",2020
"6469","kyle-singler","Kyle Singler","F","OKC","oklahoma-city-thunder","Oklahoma City Thunder","4996000",2020
"4277811","collin-sexton","Collin Sexton","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","4991880",2020
"2578239","pat-connaughton","Pat Connaughton","SG","MIL","milwaukee-bucks","Milwaukee Bucks","4938272",2020
"4278355","obi-toppin","Obi Toppin","PF","NY","new-york-knicks","New York Knicks","4862040",2020
"4066297","josh-jackson","Josh Jackson","SF","DET","detroit-pistons","Detroit Pistons","4767000",2020
"4023","garrett-temple","Garrett Temple","SG","CHI","chicago-bulls","Chicago Bulls","4767000",2020
"2991139","kris-dunn","Kris Dunn","G","ATL","atlanta-hawks","Atlanta Hawks","4767000",2020
"4066648","rui-hachimura","Rui Hachimura","PF","WSH","washington-wizards","Washington Wizards","4692840",2020
"2999549","denzel-valentine","Denzel Valentine","SG","CHI","chicago-bulls","Chicago Bulls","4642800",2020
"4278075","kevin-knox-ii","Kevin Knox II","SF","NY","new-york-knicks","New York Knicks","4588680",2020
"3136491","d.j.-wilson","D.J. Wilson","PF","MIL","milwaukee-bucks","Milwaukee Bucks","4548280",2020
"4683021","deni-avdija","Deni Avdija","SF","WSH","washington-wizards","Washington Wizards","4469160",2020
"3155535","kevon-looney","Kevon Looney","PF","GS","golden-state-warriors","Golden State Warriors","4464226",2020
"4395627","cam-reddish","Cam Reddish","SF","ATL","atlanta-hawks","Atlanta Hawks","4458000",2020
"4066425","t.j.-leaf","T.J. Leaf","F","OKC","oklahoma-city-thunder","Oklahoma City Thunder","4326825",2020
"4397189","jalen-smith","Jalen Smith","PF","PHX","phoenix-suns","Phoenix Suns","4245720",2020
"2528779","reggie-bullock","Reggie Bullock","SF","NY","new-york-knicks","New York Knicks","4200000",2020
"3452","javale-mcgee","JaVale McGee","C","CLE","cleveland-cavaliers","Cleveland Cavaliers","4200000",2020
"3147657","mikal-bridges","Mikal Bridges","SF","PHX","phoenix-suns","Phoenix Suns","4161000",2020
"4278073","shai-gilgeous-alexander","Shai Gilgeous-Alexander","SG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","4141320",2020
"3908845","john-collins","John Collins","PF","ATL","atlanta-hawks","Atlanta Hawks","4137302",2020
"4341","nicolo-melli","Nicolo Melli","PF","NO","new-orleans-pelicans","New Orleans Pelicans","4102564",2020
"2991282","willie-cauley-stein","Willie Cauley-Stein","C","DAL","dallas-mavericks","Dallas Mavericks","4100000",2020
"4395630","devin-vassell","Devin Vassell","SG","SA","san-antonio-spurs","San Antonio Spurs","4033440",2020
"3138196","cameron-johnson","Cameron Johnson","SF","PHX","phoenix-suns","Phoenix Suns","4033440",2020
"4278078","p.j.-washington","P.J. Washington","PF","CHA","charlotte-hornets","Charlotte Hornets","4023600",2020
"3137730","patrick-mccaw","Patrick McCaw","SF","TOR","toronto-raptors","Toronto Raptors","4000000",2020
"2578185","dorian-finney-smith","Dorian Finney-Smith","SF","DAL","dallas-mavericks","Dallas Mavericks","4000000",2020
"4230546","terrance-ferguson","Terrance Ferguson","SF","PHI","philadelphia-76ers","Philadelphia 76ers","3944013",2020
"4066383","miles-bridges","Miles Bridges","SF","CHA","charlotte-hornets","Charlotte Hornets","3934320",2020
"3133635","jevon-carter","Jevon Carter","PG","PHX","phoenix-suns","Phoenix Suns","3925000",2020
"4066328","jarrett-allen","Jarrett Allen","C","BKN","brooklyn-nets","Brooklyn Nets","3909902",2020
"3934719","og-anunoby","OG Anunoby","SF","TOR","toronto-raptors","Toronto Raptors","3872215",2020
"4396993","tyrese-haliburton","Tyrese Haliburton","PG","SAC","sacramento-kings","Sacramento Kings","3831840",2020
"3134881","stanley-johnson","Stanley Johnson","SF","TOR","toronto-raptors","Toronto Raptors","3804150",2020
"2982268","jake-layman","Jake Layman","SF","MIN","minnesota-timberwolves","Minnesota Timberwolves","3761085",2020
"3943606","jerome-robinson","Jerome Robinson","SG","WSH","washington-wizards","Washington Wizards","3737520",2020
"2991155","danuel-house-jr.","Danuel House Jr.","SF","HOU","houston-rockets","Houston Rockets","3717000",2020
"4395698","kira-lewis-jr.","Kira Lewis Jr.","PG","NO","new-orleans-pelicans","New Orleans Pelicans","3640200",2020
